,0,1,2,3,4,5,6,7,8,9,10,11
2823,231,24,50,2901,3622.732,79,72,0,46,0,0,58
2824,231,25,373,967,3573.83,94,77,43,125,45,13,62
2825,231,26,1247,672,3564.198,87,41,55,78,0,0,-1
2826,231,27,1141,1332,3506.761,90,10,0,0,0,21,62
2827,231,28,600,2884,3483.415,85,5,97,0,0,0,38
2828,231,29,706,1748,3458.342,33,0,0,0,0,0,62
2829,231,30,1034,1155,3409.2009999999996,86,0,0,0,0,0,-1
2830,231,31,142,1867,3335.6209999999996,42,90,0,1,56,9,-1
2831,231,32,64,247,3302.4320000000002,0,35,1,152,0,12,-1
2832,231,33,691,1890,3289.586,95,0,41,116,0,41,3
2833,231,34,1088,374,3128.0040000000013,60,0,0,0,0,0,-1
2834,231,35,760,3398,3117.0029999999997,97,66,0,0,2,0,-1
2835,231,36,999,2758,3105.8179999999998,141,0,0,0,0,0,-1
2836,231,37,554,380,3062.032,86,21,0,153,0,0,58
2837,231,38,876,3046,3012.41,51,0,0,0,0,0,-1
2838,231,39,168,1948,2977.902,77,0,0,0,0,0,23
2839,231,40,57,2156,2949.627,108,0,0,0,0,31,62
2840,231,41,800,237,2933.392000000001,97,0,96,197,0,0,-1
2841,231,42,1241,2846,2810.618,82,48,50,0,0,25,13
2842,231,43,618,3426,2659.1479999999997,82,0,0,0,0,0,23
2843,231,44,1278,2129,2623.783,83,0,0,0,0,0,-1
2844,231,45,549,1440,2586.92,75,0,0,0,0,24,52
2845,231,46,876,1094,2566.369,75,0,0,0,0,0,-1
2846,231,47,113,3204,2555.322,101,76,67,33,0,43,56
2847,231,48,802,1170,2529.167,84,0,0,0,0,0,-1
2848,231,49,551,1103,2510.848,139,29,0,0,0,23,-1
2849,231,50,878,2627,2482.018,150,31,44,92,0,44,38
2850,211,1,838,2714,7312.654,1,6,79,171,1,48,38
2851,211,2,445,220,7147.108,1,1,46,151,1,1,56
2852,211,3,753,2590,7005.628000000002,141,24,49,115,23,1,53
2853,211,4,1239,663,6847.251,74,2,34,13,23,48,52
2854,211,5,956,1098,6778.092,86,28,4,116,1,15,70
2855,211,6,838,2729,5939.53,74,27,10,114,12,2,38
2856,211,7,96,3288,5516.231,42,23,17,115,34,14,52
2857,211,8,1188,1726,4813.272,74,0,0,0,78,30,23
2858,211,9,582,1899,4644.67,13,1,79,190,0,48,66
2859,211,10,88,299,4637.174,119,26,0,197,0,0,52
2860,211,11,1245,2104,4267.626,108,0,0,0,0,0,38
2861,211,12,944,1244,4236.282,152,54,33,194,0,0,-1
2862,211,13,1115,891,4226.821,77,87,56,135,67,5,-1
2863,211,14,858,988,3847.427,95,50,25,179,0,0,52
2864,211,15,606,1328,3836.22,112,57,67,24,0,0,3
2865,211,16,742,1655,3782.778,152,35,35,0,23,7,62
2866,211,17,946,275,3612.07,33,1,1,190,67,47,-1
2867,211,18,1141,1332,3534.93,82,34,86,169,0,33,62
2868,211,19,44,3414,3514.054,1,0,0,0,12,33,23
2869,211,20,453,1218,3463.162000000001,85,43,95,0,0,24,-1
2870,211,21,1283,2693,3417.605,2,0,0,0,0,0,-1
2871,211,22,71,1965,3381.738,97,0,0,0,0,0,66
2872,211,23,644,2891,3336.7690000000002,141,0,0,0,0,0,38
2873,211,24,449,1283,3324.614,42,0,0,0,0,0,23
2874,211,25,50,2901,3320.552,79,69,0,146,0,43,58
2875,211,26,559,1513,3300.798,82,37,0,189,0,0,62
2876,211,27,554,380,3298.506,130,77,0,21,0,0,58
2877,211,28,610,367,3206.62,86,0,0,0,78,3,23
2878,211,29,406,1046,3180.343,113,14,0,153,0,27,62
2879,211,30,1113,2564,3125.195,33,68,16,123,0,9,62
2880,211,31,749,2503,3111.3,126,4,24,146,0,0,-1
2881,211,32,128,1330,3110.991,57,0,0,0,0,0,-1
2882,211,33,474,1303,3017.492,74,0,0,0,1,48,52
2883,211,34,441,2878,2867.562,86,79,11,127,12,1,62
2884,211,35,706,1748,2835.284,66,0,0,0,0,0,62
2885,211,36,955,989,2786.835,1,0,0,0,0,0,23
2886,211,37,1088,374,2750.82,80,0,0,0,0,0,-1
2887,211,38,477,3059,2734.173,104,0,48,101,0,26,-1
2888,211,39,876,1094,2720.635,75,0,0,0,0,0,-1
2889,211,40,1247,672,2718.298,88,91,73,0,0,0,-1
2890,211,41,691,1890,2698.7929999999997,95,0,69,137,0,0,3
2891,211,42,858,645,2645.4990000000007,117,59,58,0,0,0,52
2892,211,43,600,2884,2636.5809999999997,93,33,0,0,0,0,38
2893,211,44,498,266,2630.04,51,15,43,13,0,14,-1
2894,211,45,373,967,2577.739,101,0,77,171,0,20,62
2895,211,46,64,247,2577.396,0,12,24,147,0,34,-1
2896,211,47,890,1112,2570.785,85,0,7,45,0,0,62
2897,211,48,760,3398,2503.778,60,0,0,0,0,0,-1
2898,211,49,557,1672,2447.282,71,0,0,0,0,0,13
2899,211,50,168,1948,2442.254,81,0,0,0,0,0,23
2900,191,1,1239,663,7265.4580000000005,74,7,36,13,34,50,52
2901,191,2,445,220,6373.835,130,90,90,145,45,3,56
2902,191,3,979,2658,6237.891,1,24,33,0,1,49,62
2903,191,4,838,2714,5801.698,74,63,71,44,0,0,38
2904,191,5,217,1902,5744.842,97,19,29,79,1,7,-1
2905,191,6,753,2590,5367.679,66,35,23,148,67,34,53
2906,191,7,956,1098,5217.122,108,0,51,163,87,35,70
2907,191,8,429,74,4998.757000000001,1,0,0,0,0,0,23
2908,191,9,441,2878,4446.9090000000015,141,40,22,19,56,50,62
2909,191,10,474,1303,4401.112,119,0,0,0,23,47,52
2910,191,11,96,3288,4320.654,78,32,32,115,78,0,52
2911,191,12,582,1899,4278.739000000001,85,12,9,165,0,10,66
2912,191,13,637,1202,4075.469,13,84,15,0,0,49,3
2913,191,14,946,275,3778.491,87,16,24,170,0,21,-1
2914,191,15,1188,1726,3727.598,152,0,0,0,0,0,23
2915,191,16,838,2729,3669.695,24,75,88,0,0,0,38
2916,191,17,975,1195,3618.046,0,1,1,0,0,1,52
2917,191,18,742,1655,3400.262,83,42,90,0,0,19,62
2918,191,19,945,3298,3323.705,1,59,76,180,0,0,-1
2919,191,20,88,299,3308.157,71,61,21,0,0,0,52
2920,191,21,808,3019,3304.8190000000004,108,91,0,100,0,0,-1
2921,191,22,243,1176,3298.948,57,0,71,102,0,0,52
2922,191,23,1245,2104,3265.578,42,0,0,0,0,0,38
2923,191,24,449,1283,3203.732,33,0,0,0,0,0,23
2924,191,25,1082,608,3174.842,2,0,27,153,12,33,-1
2925,191,26,559,1513,3162.241,100,33,72,94,0,0,62
2926,191,27,955,989,3132.256,42,0,0,0,0,0,23
2927,191,28,359,905,3124.8709999999996,1,1,13,1,12,1,59
2928,191,29,606,1328,3122.8190000000004,139,90,0,127,0,0,3
2929,191,30,558,1087,3101.488,119,77,28,0,67,0,-1
2930,191,31,956,2319,3081.409,152,0,0,0,0,0,70
2931,191,32,1115,891,3079.2129999999997,90,0,0,120,0,14,-1
2932,191,33,1141,1332,3043.526,92,47,0,22,0,0,62
2933,191,34,453,1218,3027.7459999999996,96,50,0,0,0,24,-1
2934,191,35,858,988,2909.058,113,95,40,131,0,0,52
2935,191,36,128,1330,2837.1929999999998,81,0,0,0,0,0,-1
2936,191,37,1041,2680,2833.1479999999997,86,0,0,0,12,7,53
2937,191,38,338,286,2812.804,60,38,17,0,87,15,51
2938,191,39,50,2901,2782.9309999999996,115,0,95,146,0,16,58
2939,191,40,1219,3186,2777.615,74,0,0,0,0,0,38
2940,191,41,1088,374,2672.065,83,0,0,0,0,0,-1
2941,191,42,180,2945,2640.248,130,0,0,0,0,0,23
2942,191,43,1283,2693,2625.995,77,0,0,0,0,0,-1
2943,191,44,941,2892,2616.885,75,0,0,0,0,0,-1
2944,191,45,1247,672,2527.617,88,0,0,0,0,0,-1
2945,191,46,644,2891,2490.94,80,0,0,0,0,0,38
2946,191,47,910,1773,2471.864,20,2,2,0,0,31,-1
2947,191,48,706,1748,2392.189,94,0,0,0,0,0,62
2948,191,49,610,367,2386.979,84,0,0,0,0,18,23
2949,191,50,571,3481,2364.014,33,0,0,0,0,0,63
2950,45,1,359,905,10100.909,1,13,1,179,1,1,59
2951,45,2,1231,1346,8791.427,1,1,1,112,1,1,62
2952,45,3,1028,1195,7729.095,74,57,24,0,1,7,23
2953,45,4,311,777,7408.986999999999,74,90,24,136,23,3,58
2954,45,5,1239,663,5910.094,141,14,21,158,0,16,52
2955,45,6,177,504,5686.123000000001,97,68,35,0,23,34,52
2956,45,7,445,220,5498.887,51,5,27,163,34,2,56
2957,45,8,753,2590,5278.625,82,46,31,134,0,47,53
2958,45,9,979,2658,5044.709,13,16,33,0,34,7,62
2959,45,10,1055,2300,4750.919,119,28,22,141,78,0,38
2960,45,11,1245,2105,4654.473,108,0,0,0,0,0,38
2961,45,12,1192,1198,4636.008,86,0,0,0,78,0,23
2962,45,13,537,640,4415.767,1,33,46,113,56,4,-1
2963,45,14,66,251,4385.112,57,63,37,199,0,4,72
2964,45,15,454,1763,4366.896,130,7,17,165,56,3,52
2965,45,16,682,692,4182.892,86,0,0,0,0,0,-1
2966,45,17,975,1195,3914.1209999999996,0,1,1,0,0,1,52
2967,45,18,245,1886,3880.051,97,0,0,0,0,0,52
2968,45,19,956,1098,3798.3559999999998,51,0,83,147,0,0,70
2969,45,20,96,3288,3704.8109999999997,92,59,42,182,0,0,52
2970,45,21,838,2714,3692.901,152,0,0,0,0,0,38
2971,45,22,429,74,3644.309,2,0,0,0,0,0,23
2972,45,23,474,1303,3624.6009999999997,77,0,0,0,56,13,52
2973,45,24,1188,1726,3436.363,33,0,0,0,0,0,23
2974,45,25,449,1283,3270.243,33,0,0,0,0,0,23
2975,45,26,606,1328,3204.31,149,79,78,128,0,0,3
2976,45,27,117,2121,3180.3379999999997,79,26,47,0,0,0,27
2977,45,28,1017,403,3173.985,105,45,24,0,0,0,58
2978,45,29,736,594,3052.872000000001,71,0,0,0,0,0,-1
2979,45,30,900,2327,3004.2529999999997,57,55,74,0,2,23,62
2980,45,31,1041,2680,3003.445,75,0,0,0,87,11,53
2981,45,32,354,2217,2993.3179999999998,60,31,26,39,0,0,53
2982,45,33,956,2319,2974.947,42,0,0,0,0,0,70
2983,45,34,507,2303,2972.906,130,80,40,0,0,0,38
2984,45,35,559,1513,2870.553,100,40,3,0,0,0,62
2985,45,36,582,1899,2822.074,142,12,41,18,0,39,66
2986,45,37,855,3468,2809.5879999999997,71,53,44,142,2,0,35
2987,45,38,88,299,2786.409,90,0,42,0,0,0,52
2988,45,39,217,1902,2762.097,84,3,0,141,0,0,-1
2989,45,40,955,989,2744.5029999999997,83,0,0,0,0,0,23
2990,45,41,1141,1332,2744.426,114,18,0,25,0,0,62
2991,45,42,243,1176,2726.8190000000004,87,0,3,104,0,0,52
2992,45,43,858,988,2717.535,123,0,41,121,0,0,52
2993,45,44,231,2261,2681.598,2,0,0,0,0,44,-1
2994,45,45,1214,3003,2593.585,87,0,0,0,0,0,62
2995,45,46,128,1330,2591.312,81,0,0,0,0,0,-1
2996,45,47,836,1195,2549.626,83,65,37,0,0,20,3
2997,45,48,50,2901,2505.993,110,0,0,129,0,22,58
2998,45,49,441,2878,2419.724,103,0,99,49,0,21,62
2999,45,50,822,2704,2403.266,108,41,0,151,0,0,-1
3000,87,1,359,905,9345.976999999999,1,35,46,46,1,23,59
3001,87,2,445,220,8564.417,1,1,68,24,1,34,56
3002,87,3,1231,1346,7695.3380000000025,86,35,46,190,23,12,62
3003,87,4,537,640,6823.688,97,8,57,115,87,49,-1
3004,87,5,311,777,6311.46,97,10,11,162,0,15,58
3005,87,6,1239,663,6306.7069999999985,119,23,39,135,45,9,52
3006,87,7,1028,1195,6289.967,86,9,7,0,1,21,23
3007,87,8,753,2590,5672.732,82,24,39,1,0,12,53
3008,87,9,454,1763,5352.889,51,2,55,117,23,47,52
3009,87,10,8,1790,5284.741999999998,1,75,77,152,67,14,33
3010,87,11,1055,2300,4908.191,13,38,7,129,0,43,38
3011,87,12,1245,2105,4606.094,74,0,0,0,0,0,38
3012,87,13,1141,1332,4430.052,78,1,0,174,78,14,62
3013,87,14,682,692,4215.412,86,0,0,0,0,0,-1
3014,87,15,177,504,4178.821,88,5,23,0,0,4,52
3015,87,16,712,3062,4113.824000000001,108,0,0,0,0,0,38
3016,87,17,956,1098,4082.23,33,36,61,166,0,36,70
3017,87,18,86,662,4025.829,130,19,0,199,0,0,58
3018,87,19,612,496,3794.85,119,0,0,0,87,18,52
3019,87,20,979,2658,3613.8590000000004,80,26,63,0,78,7,62
3020,87,21,1192,1198,3609.474,130,0,0,0,0,0,23
3021,87,22,606,1328,3535.49,110,46,73,127,0,0,3
3022,87,23,96,3288,3407.329,84,67,36,139,0,0,52
3023,87,24,838,2714,3386.132,24,50,0,0,0,0,38
3024,87,25,975,1195,3236.046,0,1,1,0,0,1,52
3025,87,26,243,1176,3110.961,60,26,0,70,0,0,52
3026,87,27,406,1046,3009.422,126,46,69,160,0,0,62
3027,87,28,449,1283,3003.382,57,0,0,0,0,0,23
3028,87,29,743,3259,2977.131,51,93,0,0,0,0,58
3029,87,30,689,2624,2957.3379999999997,42,0,0,0,0,0,-1
3030,87,31,429,74,2931.3940000000002,66,0,0,0,0,0,23
3031,87,32,441,2878,2921.156,91,80,60,49,0,13,62
3032,87,33,1188,1726,2917.7690000000002,13,0,0,0,0,0,23
3033,87,34,88,299,2818.426,96,28,55,0,78,0,52
3034,87,35,1041,2680,2796.277,81,0,0,0,87,49,53
3035,87,36,568,1106,2794.9309999999996,97,53,0,0,0,0,58
3036,87,37,955,989,2789.4309999999996,77,0,0,0,0,0,23
3037,87,38,66,251,2774.31,89,63,37,29,0,6,72
3038,87,39,474,1303,2684.3309999999997,77,0,0,0,56,22,52
3039,87,40,858,988,2658.202,106,0,38,141,0,0,52
3040,87,41,956,2319,2629.083,88,31,17,0,0,0,70
3041,87,42,384,1051,2622.764,81,0,0,0,0,0,58
3042,87,43,1091,3320,2522.6839999999997,79,0,0,0,0,0,38
3043,87,44,259,1195,2482.4139999999998,89,0,0,0,0,38,62
3044,87,45,1272,3392,2480.3,101,0,21,176,0,41,-1
3045,87,46,876,2226,2461.583,75,0,0,0,0,0,-1
3046,87,47,582,1899,2457.355,158,12,56,182,0,0,66
3047,87,48,50,2901,2442.905,115,0,0,168,0,15,58
3048,87,49,128,1330,2418.562,90,0,0,0,0,0,-1
3049,87,50,373,269,2337.895,137,0,26,153,0,40,62
3050,66,1,445,220,8524.038,1,46,24,135,1,34,56
3051,66,2,1134,2904,6604.973000000001,1,68,26,118,1,40,-1
3052,66,3,359,905,6562.293000000002,74,7,90,140,12,48,59
3053,66,4,1239,663,5444.026999999999,130,28,54,157,67,10,52
3054,66,5,1231,1346,5290.54,33,2,10,68,45,2,62
3055,66,6,753,2590,5075.15,75,2,64,1,0,12,53
3056,66,7,454,1763,4892.74,57,4,62,101,23,1,52
3057,66,8,537,640,4787.526,141,11,79,143,0,50,-1
3058,66,9,568,1106,4709.318,97,53,0,150,0,0,58
3059,66,10,311,777,4633.82,2,33,31,196,0,17,58
3060,66,11,1141,1332,4575.0790000000015,42,13,0,164,78,47,62
3061,66,12,956,2319,4534.793,57,31,7,112,0,48,70
3062,66,13,1028,1195,4240.739000000001,86,62,12,0,34,38,23
3063,66,14,1055,2300,4228.113,42,28,7,121,0,0,38
3064,66,15,876,2226,4030.013,57,0,0,0,0,0,-1
3065,66,16,612,496,3925.305,119,0,0,0,87,7,52
3066,66,17,956,1098,3913.165,51,28,51,131,0,34,70
3067,66,18,682,692,3888.205,97,0,0,52,0,0,-1
3068,66,19,243,1176,3771.125,13,26,0,54,0,0,52
3069,66,20,606,1328,3713.257,103,1,82,139,0,0,3
3070,66,21,838,2714,3578.3779999999997,71,6,86,0,0,0,38
3071,66,22,743,3259,3248.127,51,47,0,0,0,0,58
3072,66,23,1245,2105,3221.9320000000002,152,0,0,0,0,0,38
3073,66,24,1122,2290,3216.6079999999997,118,1,4,120,0,45,-1
3074,66,25,712,3062,3147.1090000000013,141,0,0,0,0,0,38
3075,66,26,384,1051,3037.9440000000004,24,0,0,0,0,0,58
3076,66,27,86,662,3017.78,87,27,31,34,0,0,58
3077,66,28,618,369,2909.785,1,0,0,0,0,0,23
3078,66,29,582,1899,2895.6659999999997,147,90,79,182,0,41,66
3079,66,30,8,1790,2610.9320000000002,66,0,0,22,0,27,33
3080,66,31,441,2878,2600.564,106,66,32,61,0,8,62
3081,66,32,955,989,2600.507,75,0,0,0,0,0,23
3082,66,33,177,504,2535.729,113,34,58,0,0,11,52
3083,66,34,96,3288,2534.7729999999997,96,0,42,139,0,0,52
3084,66,35,449,1283,2416.206,82,0,0,0,0,0,23
3085,66,36,1192,1198,2410.44,24,0,0,0,0,0,23
3086,66,37,406,1046,2404.17,139,35,69,0,0,0,62
3087,66,38,175,1397,2401.422,2,17,15,0,0,0,62
3088,66,39,979,2658,2389.259,107,69,74,0,0,7,62
3089,66,40,1191,189,2372.624,74,0,19,0,34,0,52
3090,66,41,88,299,2372.179,105,36,76,0,2,0,52
3091,66,42,1091,3320,2360.466,80,0,0,0,0,0,38
3092,66,43,50,2901,2357.772,105,0,0,179,0,19,58
3093,66,44,876,1094,2324.5370000000007,77,0,0,0,0,0,-1
3094,66,45,975,1195,2260.846,0,22,24,0,0,23,52
3095,66,46,548,376,2258.781,89,0,0,0,0,0,-1
3096,66,47,429,74,2241.8179999999998,83,0,0,0,0,0,23
3097,66,48,1041,2680,2207.665,92,0,0,0,56,47,53
3098,66,49,453,1218,2195.951,98,99,0,0,0,44,-1
3099,66,50,858,988,2183.547,121,0,22,176,0,0,52
3100,150,1,445,220,8458.924,74,46,24,35,12,34,56
3101,150,2,956,1098,7068.846,1,23,5,141,34,34,70
3102,150,3,1134,2904,7035.286,74,16,4,140,45,42,-1
3103,150,4,454,1763,5697.861999999999,51,68,49,136,45,1,52
3104,150,5,956,2319,5543.286,24,50,5,146,0,48,70
3105,150,6,1239,663,5533.7159999999985,108,31,52,122,87,17,52
3106,150,7,359,905,5401.194,141,30,10,191,0,5,59
3107,150,8,784,1488,5362.505,130,90,0,118,1,12,-1
3108,150,9,1141,1332,5178.004,141,35,0,162,0,1,62
3109,150,10,1186,2489,5063.53,1,0,57,0,56,0,-1
3110,150,11,14,3012,5057.797000000001,1,1,1,124,1,12,38
3111,150,12,753,2590,5031.3409999999985,152,11,91,46,0,23,53
3112,150,13,1231,1346,4791.895,75,5,7,126,0,13,62
3113,150,14,568,1106,4761.398,119,78,0,164,0,0,58
3114,150,15,543,2335,4663.634,74,79,24,168,12,2,52
3115,150,16,612,496,4143.2029999999995,119,0,0,0,78,4,52
3116,150,17,1191,189,4053.413,152,37,28,0,34,0,52
3117,150,18,582,1899,3833.136,100,4,68,106,0,35,66
3118,150,19,606,1328,3776.645,103,24,3,46,0,0,3
3119,150,20,1055,2300,3679.139,92,31,27,132,0,0,38
3120,150,21,311,777,3672.3979999999997,79,52,31,64,0,38,58
3121,150,22,743,3259,3660.6,82,79,0,148,0,9,58
3122,150,23,1245,1189,3609.405,97,0,0,0,23,0,38
3123,150,24,537,640,3412.8579999999997,94,45,5,11,0,3,-1
3124,150,25,1028,1195,3347.45,71,62,59,0,87,0,23
3125,150,26,509,1431,3335.698,74,44,54,154,23,1,5
3126,150,27,384,1051,3286.1809999999996,42,0,0,0,0,0,58
3127,150,28,838,2714,3274.491,87,7,95,0,0,0,38
3128,150,29,682,692,3142.9040000000005,57,0,0,94,0,0,-1
3129,150,30,50,2901,3114.0679999999998,13,0,0,153,0,21,58
3130,150,31,1207,2838,3109.4159999999997,108,18,79,188,0,13,62
3131,150,32,243,1176,3065.497000000001,75,88,0,26,0,0,52
3132,150,33,876,2226,3062.979000000001,89,0,0,0,0,0,-1
3133,150,34,870,2124,3042.855,1,0,0,0,0,0,58
3134,150,35,618,369,3039.514,141,0,0,0,0,0,23
3135,150,36,1245,3216,2938.228,108,0,0,0,0,0,38
3136,150,37,712,3062,2923.2659999999996,66,0,0,0,0,0,38
3137,150,38,955,989,2896.2540000000013,75,0,0,0,0,0,23
3138,150,39,755,1044,2792.3320000000012,97,17,17,44,56,50,-1
3139,150,40,449,1283,2679.4790000000007,79,0,0,0,0,0,23
3140,150,41,1245,2105,2630.406,77,0,0,0,0,0,38
3141,150,42,548,376,2570.203,80,0,0,0,0,0,-1
3142,150,43,1091,3320,2562.67,81,0,0,0,0,0,38
3143,150,44,809,2347,2504.006,88,0,0,0,67,19,-1
3144,150,45,174,1095,2469.62,97,0,0,0,0,0,58
3145,150,46,570,1270,2437.5460000000007,71,0,0,0,0,0,62
3146,150,47,175,1397,2377.239,118,60,49,0,0,0,62
3147,150,48,1188,1726,2339.86,87,0,0,0,0,0,23
3148,150,49,42,3245,2291.082000000001,122,23,86,152,0,0,38
3149,150,50,662,3144,2277.03,24,0,0,0,0,0,7
3150,5,1,14,3012,9863.769,1,35,13,168,1,23,38
3151,5,2,445,220,7412.43,97,90,68,168,23,34,56
3152,5,3,454,1763,5867.968000000003,152,68,40,132,56,47,52
3153,5,4,509,1431,5724.035,74,88,23,154,23,1,5
3154,5,5,1141,1332,5507.059,141,2,83,141,2,48,62
3155,5,6,543,2335,5124.508,97,41,7,116,34,18,52
3156,5,7,1134,2904,5065.538,86,30,23,158,67,40,-1
3157,5,8,784,1488,5064.0509999999995,91,15,24,126,12,12,-1
3158,5,9,1245,2106,4776.5509999999995,74,0,0,0,0,0,38
3159,5,10,942,1796,4681.863,108,35,79,2,45,12,-1
3160,5,11,801,1335,4584.884,84,14,24,112,0,2,-1
3161,5,12,1239,663,4384.732,13,23,56,141,0,17,52
3162,5,13,1231,1346,4232.589,91,29,9,130,0,19,62
3163,5,14,753,2590,4221.749,78,25,61,133,0,3,53
3164,5,15,359,905,4212.088,2,45,41,40,0,18,59
3165,5,16,116,1215,4198.687,74,8,28,128,12,6,3
3166,5,17,243,1176,4104.413,24,21,66,8,0,0,52
3167,5,18,568,1106,4090.795,152,27,0,164,0,0,58
3168,5,19,956,1098,4075.4790000000003,130,65,25,177,0,6,70
3169,5,20,42,3245,4036.41,71,1,99,143,0,0,38
3170,5,21,612,496,4024.059,119,0,0,0,56,7,52
3171,5,22,743,3259,3775.585,83,6,6,147,0,9,58
3172,5,23,956,2319,3654.757,77,0,11,146,0,15,70
3173,5,24,1186,2489,3580.638,42,0,10,0,0,0,-1
3174,5,25,606,1328,3440.44,122,10,0,146,0,0,3
3175,5,26,582,1899,3272.4359999999997,66,11,16,0,0,0,66
3176,5,27,1055,2300,3232.4240000000004,111,5,56,153,0,0,38
3177,5,28,1259,1750,3039.575,119,8,0,12,78,0,38
3178,5,29,405,3026,2944.991,86,0,0,0,0,0,52
3179,5,30,712,3062,2850.954,66,0,0,0,0,0,38
3180,5,31,548,376,2720.48,51,0,0,0,0,48,-1
3181,5,32,955,989,2704.667,78,0,0,0,0,0,23
3182,5,33,384,1051,2599.011,71,0,0,0,0,0,58
3183,5,34,311,777,2583.676,92,98,75,85,0,31,58
3184,5,35,818,3178,2503.613,103,54,0,0,0,0,3
3185,5,36,870,2124,2500.866,24,0,0,0,0,0,58
3186,5,37,618,369,2467.448,60,0,0,0,0,0,23
3187,5,38,449,1283,2430.572,81,0,0,0,0,0,23
3188,5,39,271,356,2426.018,82,0,0,0,0,0,72
3189,5,40,1091,3320,2404.481,81,0,0,0,0,0,38
3190,5,41,1028,1195,2402.467,82,0,100,0,0,0,23
3191,5,42,1,2250,2314.448,97,0,0,22,0,0,58
3192,5,43,1191,189,2297.75,88,0,49,0,0,0,52
3193,5,44,629,1577,2257.356,66,0,0,0,0,0,-1
3194,5,45,1245,3216,2252.742,82,0,0,0,0,0,38
3195,5,46,682,692,2207.3779999999997,80,0,0,0,0,0,-1
3196,5,47,112,2831,2176.2729999999997,86,0,0,0,0,0,38
3197,5,48,755,1044,2145.14,33,0,0,0,0,31,-1
3198,5,49,50,2901,2143.935,95,0,0,192,0,18,58
3199,5,50,1188,1726,2106.114,90,0,0,0,0,0,23
3200,171,1,14,3012,7882.863,86,57,46,57,1,8,38
3201,171,2,741,2912,7783.526999999999,1,15,20,117,12,20,52
3202,171,3,454,1763,6829.359,119,35,42,113,67,34,52
3203,171,4,445,220,6689.392,141,11,4,168,45,49,56
3204,171,5,181,781,6585.654,1,1,1,124,12,2,62
3205,171,6,784,1488,5684.922,79,39,13,127,23,12,-1
3206,171,7,42,3245,5467.147,66,1,59,117,0,0,38
3207,171,8,1141,1332,5420.778,130,7,74,167,0,50,62
3208,171,9,509,1431,5309.6709999999985,13,71,90,164,56,34,5
3209,171,10,489,1418,4688.501,97,60,0,101,1,1,28
3210,171,11,973,9,4654.769,1,0,0,0,12,1,62
3211,171,12,418,444,4452.0109999999995,97,21,5,113,87,3,62
3212,171,13,243,1176,4451.899,24,20,66,195,0,0,52
3213,171,14,1134,2904,4244.65,75,12,42,171,0,37,-1
3214,171,15,1259,1750,4080.571,33,19,7,6,0,0,38
3215,171,16,812,1750,3775.5229999999997,74,0,71,0,0,4,62
3216,171,17,853,3467,3767.131,1,24,90,24,12,2,-1
3217,171,18,582,1899,3704.111,82,37,34,0,0,0,66
3218,171,19,612,496,3665.156,24,0,0,0,0,6,52
3219,171,20,116,1215,3653.782,130,0,58,197,78,38,3
3220,171,21,1245,2106,3512.566,119,0,0,0,0,0,38
3221,171,22,359,905,3484.494,81,30,48,97,0,19,59
3222,171,23,1231,1346,3476.908,96,58,39,133,0,35,62
3223,171,24,794,3440,3436.941,86,0,0,0,0,0,-1
3224,171,25,606,1328,3419.455,148,10,52,157,0,0,3
3225,171,26,568,1106,3391.187,77,27,0,184,0,0,58
3226,171,27,378,2929,3327.1690000000012,108,16,0,0,0,0,58
3227,171,28,743,3259,3323.2009999999996,113,25,7,138,0,29,58
3228,171,29,753,2590,3307.0009999999997,99,34,94,163,0,10,53
3229,171,30,801,1335,3206.205,131,77,6,112,0,30,-1
3230,171,31,1239,663,3161.895,88,51,75,196,0,39,52
3231,171,32,543,2335,3126.115,87,66,44,186,0,0,52
3232,171,33,1055,2300,3078.602000000001,125,6,56,180,0,32,38
3233,171,34,1186,2489,3076.257,80,0,27,0,0,0,-1
3234,171,35,942,1796,2934.862,103,43,26,9,0,9,-1
3235,171,36,653,3068,2887.058,57,0,0,0,0,0,-1
3236,171,37,405,3026,2816.283,51,0,0,0,0,0,52
3237,171,38,955,989,2773.7740000000013,78,0,0,0,0,0,23
3238,171,39,610,367,2740.684,81,0,0,0,0,27,23
3239,171,40,157,805,2731.491,86,71,0,82,0,0,-1
3240,171,41,311,777,2695.419000000001,111,22,0,12,0,5,58
3241,171,42,58,3224,2664.1059999999998,108,22,0,0,0,0,58
3242,171,43,1,2250,2595.427,66,0,0,0,0,0,58
3243,171,44,956,1098,2549.437,95,0,47,75,0,26,70
3244,171,45,712,3062,2508.176,78,0,0,0,0,0,38
3245,171,46,818,3178,2473.541,115,30,0,0,0,32,3
3246,171,47,449,1283,2456.897,84,0,0,0,0,0,23
3247,171,48,548,376,2377.939,95,0,0,0,0,45,-1
3248,171,49,271,356,2362.71,92,0,0,0,0,0,72
3249,171,50,956,2319,2287.117,124,0,49,2,0,0,70
3250,129,1,1089,1891,7861.941,1,79,1,168,1,1,-1
3251,129,2,741,2912,6869.331,1,90,58,159,0,11,52
3252,129,3,454,1763,6612.525,108,57,8,119,56,34,52
3253,129,4,14,3012,6332.123000000001,97,6,79,126,67,14,38
3254,129,5,442,772,5986.938,119,1,13,1,45,12,38
3255,129,6,489,1418,5699.009,152,0,13,157,1,23,28
3256,129,7,90,2181,5475.798000000002,1,46,57,126,1,23,3
3257,129,8,445,220,5295.731,60,5,9,117,45,4,56
